Symbol,Name,Price,Market Cap,Sector,Industry,Score,Status,Fail Codes,Rev Growth,Gross Margin,ROIC,Insider Own,PEG,Z-Score
AFYA,Afya Limited,14.305,1299051648.0,Consumer Defensive,Unknown,90,Fail,FAIL_GROWTH,0.075,0.64462996,0.15314238003075079,0.68105006,1.2305376666666668,1.3165392253586554
GSIT,"GSI Technology, Inc.",6.3886,231179184.0,Technology,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.122,0.54602003,-0.6889172976019872,0.12332,8.196721311475411,7.714290942261191
IBG,Innovation Beverage Group Limited,1.1484,797065.0,Consumer Defensive,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.0,0.76142,-0.908212806348226,0.062649995,100.0,-3.4871948552106242
CENN,Cenntro Inc.,0.119,10461627.0,Consumer Cyclical,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT",-0.718,-0.00161,-0.36069146264174307,0.22309999,-1.392757660167131,-3.470971448636579
VSA,VisionSys AI Inc.,0.715,794779.0,Consumer Defensive,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.845,0.40449002,0.0,0.01145,-1.183431952662722,-67.8653428617209
REG,Regency Centers Corporation,77.415,14456845312.0,Real Estate,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.089,0.71623003,0.0,0.00717,3.084508988764045,1.5762365178173097
SGMT,Sagimet Biosciences Inc.,4.96,161622144.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.06365,100.0,14.382813971438791
PNC,"The PNC Financial Services Group, Inc.",204.99,82880307200.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.096,0.0,0.2043227288872292,0.0030399999,1.2863328125000002,3.0
LGCL,Lucas GC Limited,1.6401,4580487.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_FLOAT",-0.361,0.33720002,0.12489998120795351,0.61359,-2.7700831024930745,3.5979554837939864
CACC,Credit Acceptance Corporation,463.83,5116761600.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.016,0.94209,0.05916973801797178,0.49985,7.966302499999999,2.239693744890885
RDN,Radian Group Inc.,32.95,4490176000.0,Financial Services,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.027,0.92331004,0.11398465554799098,0.01408,2.779887148148148,3.0
FLG,"Flagstar Bank, National Association",12.45,5179113984.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.154,0.0,0.15775401069518719,0.00612,6.4935064935064934,3.0
ABVC,"ABVC BioPharma, Inc.",1.2788,32533194.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,-0.5725201646813236,0.18978001,100.0,-4.0470565283610185
SNX,TD SYNNEX Corporation,154.46,12469425152.0,Technology,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.097,0.06989,0.10416711692738219,0.04947,1.600373092783505,2.543353876030916
MKL,Markel Group Inc.,1927.23,24302852096.0,Financial Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_INSIDER",0.099,0.50492,0.12222664309024742,0.020650001,1.1509382828282828,3.0
PPLC,PPL Corporation,51.16,0.0,Utilities,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.028,0.43475,0.05516484633135785,0.0,35.71428571428571,0.44907170011493236
TU,TELUS Corporation,13.315,20784713728.0,Communication Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.019,0.35299,0.03729308684196788,0.00044,-13.222443684210527,0.7577300038285464
BSBR,Banco Santander (Brasil) S.A.,5.82,43590094848.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.116,0.0,0.0,0.13693,1.6184650862068963,3.0
TRN,"Trinity Industries, Inc.",30.34,2432676864.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.029,0.26552,0.07791604545596202,0.010779999,-3.331868965517241,0.9816891208395903
DSU,"BlackRock Debt Strategies Fund, Inc.",9.815,617668032.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.039,1.0,0.0,2.0000001e-05,-3.6473428205128204,3.0
GOODO,Gladstone Commercial Corporation,0.0,0.0,Unknown,Unknown,10,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,0.0,679.3069,-0.49903483186346
CALM,"Cal-Maine Foods, Inc.",84.7,4036297728.0,Consumer Defensive,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_INSIDER",-0.194,0.41921002,0.0,0.10002,-0.1844520154639175,9.577462560025467
COHR,Coherent Corp.,260.815,48898080768.0,Technology,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.175,0.36380002,0.009690970262673543,0.00495,14.75615257142857,5.253857536716282
PKBK,"Parke Bancorp, Inc.",27.17,321888352.0,Financial Services,Unknown,70,Fail,"FAIL_PRICE,FAIL_GM,FAIL_PS",0.339,0.0,0.29172230422871015,0.15045,0.2536312979351032,3.0
DLXY,Delixy Holdings Limited,0.735,12017250.0,Energy,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM",-0.29,0.01307,0.3868954704034343,0.71217,-0.36206896551724144,14.105737944589215
HNNA,"Hennessy Advisors, Inc.",9.74,76869800.0,Financial Services,Unknown,90,Fail,FAIL_GROWTH,-0.143,0.54981,0.17683254643518034,0.36431998,-0.5922772727272727,2.4592216359220798
BCTX,BriaCell Therapeutics Corp.,4.3,31177096.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.0060799997,100.0,
IRWD,"Ironwood Pharmaceuticals, Inc.",3.22,525047808.0,Healthcare,Unknown,70,Fail,"FAIL_GROWTH,FAIL_FLOAT,FAIL_INSIDER",-0.473,0.67876,0.2924889966728644,0.03049,-0.4538406976744186,-3.7282524125994296
PFX,PhenixFIN Corporation,41.27,82468192.0,Financial Services,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.071,1.0,0.04969254546968907,0.21162,14.084507042253522,3.0
AEIS,"Advanced Energy Industries, Inc.",322.29,12166767616.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.178,0.38476002,0.12900690893030503,0.012610001,4.654544943820224,8.00899584135549
WMK,"Weis Markets, Inc.",66.6,1647990144.0,Consumer Defensive,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG",0.051,0.25541002,0.06106263146593935,0.50678,3.5777596078431375,5.418478341741885
RRX,Regal Rexnord Corporation,189.43,12597015552.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.043,0.37565,0.04962633918485681,0.0051599997,10.464010930232558,2.011153578779779
DOYU,DouYu International Holdings Limited,5.18,163872272.0,Communication Services,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",-0.154,0.10935,-0.11291148131551676,0.038629998,-6.4935064935064934,0.39387708363821483
NCL,Northann Corp.,0.1611,3663914.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG",0.386,-0.1583,-0.4337169537739013,0.52747,2.5906735751295336,-0.9312748436366673
GENK,"GEN Restaurant Group, Inc.",1.66,54684192.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.027,0.15504,0.03447962321767006,0.103240006,37.03703703703704,1.0453204467275337
WAB,Westinghouse Air Brake Technologies Corporation,240.99,41198972928.0,Industrials,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.148,0.34665,0.08481659348946505,0.01204,2.384056891891892,3.3255029744359685
FRD,"Friedman Industries, Incorporated",17.2596,122753432.0,Basic Materials,Unknown,70,Fail,"FAIL_GM,FAIL_ROIC,FAIL_INSIDER",1.802,0.1259,0.04698586886190169,0.06277,0.043144252497225304,4.198155302209287
JXG,JX Luxventure Group Inc.,3.67,6850506.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",-0.107,0.18104,0.1443338475985997,0.10989001,-9.345794392523365,-0.6767579483995767
SAIL,"SailPoint, Inc.",12.58,7065251840.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.198,0.64195,0.0,0.01898,5.05050505050505,-0.7079178407108078
TTGT,"TechTarget, Inc.",3.79,273478464.0,Technology,Unknown,80,Fail,"FAIL_ROIC,FAIL_PEG",0.401,0.60244,-0.05822748532911977,0.59633,2.493765586034913,0.11027559458483954
CAH,"Cardinal Health, Inc.",215.095,50615300096.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.188,0.03695,0.9239098597737342,0.00261,1.6462192021276594,4.842112361058979
NMT,Nuveen Massachusetts Quality Municipal Income Fund,12.14,119451192.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT",0.015,1.0,0.0,0.15677,66.66666666666667,3.0
AIZ,"Assurant, Inc.",213.7,10702333952.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PEG,FAIL_INSIDER",0.079,0.11892,0.1538563279569931,0.0063099996,1.5977927848101265,3.0
CVLT,"Commvault Systems, Inc.",80.36,3543422720.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_INSIDER",0.195,0.81441003,2.251820959009946,0.007900001,2.1463675897435897,2.477355850725955
XYZ,"Block, Inc.",57.7576,35097272320.0,Technology,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.036,0.43056,0.11850522619164686,0.012569999,7.639894444444446,2.585988234843557
LAKE,"Lakeland Industries, Inc.",8.42,82567600.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.04,0.34782,-0.10230387673338019,0.11599,25.0,2.1843251847084533
FTNT,"Fortinet, Inc.",83.605,62172704768.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT",0.148,0.80456,0.0,0.17433001,2.334291891891892,5.49353345691879
AROC,"Archrock, Inc.",36.355,6375563264.0,Energy,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.155,0.65806,0.11474562224526545,0.03004,1.2816851612903224,1.4308681677051143
LPTH,"LightPath Technologies, Inc.",11.75,678076096.0,Technology,Unknown,50,Fail,"FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",1.202,0.30041,-0.5298757442508456,0.02375,0.831946755407654,2.2814312769362672
ASTC,Astrotech Corporation,2.39,4203900.0,Technology,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.433,0.42285,-0.6797420527107499,0.19448,-2.309468822170901,-13.392055867764462
CALC,"CalciMedica, Inc.",0.773,12170047.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.21605,100.0,-25.113354938986905
TAK,Takeda Pharmaceutical Company Limited,18.125,57260371968.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.042,0.65525,0.017437946719077207,0.0,19.61580238095238,0.5165248778587516
FF,FutureFuel Corp.,3.795,166233312.0,Basic Materials,Unknown,70,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND",-0.677,-0.41178,0.16238359645266,0.42306,-1.4771048744460855,4.2226494673907995
BLDR,"Builders FirstSource, Inc.",87.46,9673519104.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.121,0.30386,0.07203661281352826,0.026199998,-1.8581231404958678,2.5892271411548897
CVE,Cenovus Energy Inc.,24.09,45449175040.0,Energy,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_FLOAT",-0.151,0.21475,0.10467263105038196,0.29267,-1.0161554966887416,2.296635965431601
TANH,Tantech Holdings Ltd,0.8301,5095614.0,Consumer Defensive,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",-0.045,0.20021999,-0.03620739912376462,0.011779999,-22.22222222222222,1.8981321168669596
AYI,Acuity Inc.,267.4625,8218502144.0,Industrials,Unknown,60,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_INSIDER",0.202,0.48108003,0.1301250517090853,0.00422,1.0193007920792079,5.184363601780569
RNP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",20.7014,992621888.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.002,1.0,0.0,0.0,-44.808225,3.0
ABUS,Arbutus Biopharma Corporation,4.285,824108352.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_FLOAT",-0.605,-0.98857003,-1.1196630565583634,0.21802999,-1.6528925619834711,-0.598824499029144
PAHC,Phibro Animal Health Corporation,53.83,2181983744.0,Healthcare,Unknown,60,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_INSIDER",0.209,0.32303002,0.07339232355289788,0.0073900004,1.139645167464115,3.152099733628783
MBRX,"Moleculin Biotech, Inc.",2.064,10181939.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.00908,100.0,-17.33417707637412
MAT,"Mattel, Inc.",15.225,4731930112.0,Consumer Cyclical,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.073,0.48871,0.12664282339532582,0.0094800005,1.6819487671232878,2.882729221156595
DBVT,DBV Technologies S.A.,19.54,1096640640.0,Healthcare,Unknown,60,Fail,"FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",1.588,1.0,-42.74324559944843,0.0,0.6297229219143576,5.468839935729349
VSCO,Victoria's Secret & Co.,47.35,3800733696.0,Consumer Cyclical,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.078,0.37037998,0.07546277913286818,0.14338,3.1453433333333334,2.311211795642066
XPEV,XPeng Inc.,18.98,18439151616.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_GM,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",1.018,0.17277999,-0.18937846228084118,0.048249997,0.9823182711198428,-0.07041852170465579
BHRB,Burke & Herbert Financial Services Corp.,61.47,924438528.0,Financial Services,Unknown,60,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_INSIDER",0.087,0.0,0.21574121526585222,0.11602,0.9152224942528737,3.0
USFD,US Foods Holding Corp.,90.22,20113774592.0,Consumer Defensive,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.033,0.17411,0.09065963651330494,0.0051700003,9.299113636363636,4.682960151745092
AGNCO,AGNC Investment Corp.,25.355,0.0,Real Estate,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",5.461,1.0,0.0,0.0,0.18311664530305805,3.0
BE,Bloom Energy Corporation,158.485,44462686208.0,Industrials,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.359,0.29648,-0.02411446910679201,0.0617,2.785515320334262,7.418569958241111
RLI,RLI Corp.,58.91,5415017472.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.061,0.34429002,0.22314746041614553,0.0155299995,2.2099262295081967,3.0
INVA,"Innoviva, Inc.",22.01,1645667072.0,Healthcare,Unknown,60,Fail,"FAIL_GM_TREND,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.248,0.74935997,0.3199149588000116,0.0101,0.26893940725806453,3.8086972910463954
CBRE,"CBRE Group, Inc.",134.51,40029233152.0,Real Estate,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.118,0.18658,0.060962142288211785,0.0061500003,2.953148305084746,3.0767914934278355
ATNI,"ATN International, Inc.",26.335,401803392.0,Communication Services,Unknown,60,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG",0.02,0.56263,-0.0007974118890658874,0.35237998,50.0,0.9753996812594403
VGI,Virtus Global Multi-Sector Income Fund,7.5236,85115192.0,Financial Services,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,0.0,10.167027,3.0
FSHPU,Flag Ship Acquisition Corporation,10.97,68233400.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,-0.012863116075108327,0.19463,100.0,16.70264712594702
RBBN,Ribbon Communications Inc.,2.195,387636064.0,Technology,Unknown,70,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT",-0.096,0.52222997,0.00021453020694298285,0.18145001,-1.0392991666666667,-0.6337026209811868
ALBT,Avalon GloboCare Corp.,0.565,3252294.0,Real Estate,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.0,0.35651,-0.45228455194885625,0.060370002,100.0,-7.113291384027866
JJSF,J&J Snack Foods Corp.,76.57,1455741440.0,Consumer Defensive,Unknown,60,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.052,0.29326,0.06514094814663526,0.21947001,-4.674603076923077,4.576091263323393
COST,Costco Wholesale Corporation,989.965,439239573504.0,Consumer Defensive,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.092,0.12926,0.3544310314448623,0.0016699999,5.5956786956521745,9.968542527159489
FBLG,"FibroBiologics, Inc.",0.2566,17344804.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT",0.0,0.0,0.0,0.19443001,100.0,-10.632449211114407
TLIH,Ten-League International Holdings Limited,0.2718,7992101.0,Industrials,Unknown,70,Fail,"FAIL_MCAP,FAIL_GM,FAIL_ROIC",0.216,0.21855,0.059505353006227016,0.80322,0.1258333425925926,0.886334293935345
BXP,"BXP, Inc.",53.335,9443334144.0,Real Estate,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.319,0.56444,0.0,0.00415,-0.9608870846394983,0.5629406656238705
EXE,Expand Energy Corporation,105.1,25265856512.0,Energy,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.383,0.45321998,0.0871479599097034,0.00282,0.3625000261096606,2.525615158575451
GOLF,Acushnet Holdings Corp.,94.5,5543495680.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG",0.072,0.47729,0.13933482989979934,0.52823,4.220257361111112,4.038748890408826
SBI,Western Asset Intermediate Muni Fund Inc.,7.8301,110265936.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.017,1.0,0.0,0.0,-41.872194117647055,3.0
MPTI,"M-tron Industries, Inc.",60.53,177340672.0,Technology,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PEG,FAIL_INSIDER",0.072,0.444,0.3938796502982064,0.07457,3.502893055555556,23.834368328977472
RBRK,"Rubrik, Inc.",53.26,10659538944.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.463,0.80103,0.0,0.025799999,2.159827213822894,
SSRM,SSR Mining Inc.,26.5945,5407361024.0,Basic Materials,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.614,0.50763,0.11186679048581905,0.00642,0.23412711726384366,2.5870161339478965
MSGM,Motorsport Games Inc.,4.38,22243616.0,Communication Services,Unknown,90,Fail,FAIL_MCAP,0.949,0.81472,3.81382687256248,0.55456,0.03227541938883035,-3.6924277033630744
DMAC,DiaMedica Therapeutics Inc.,7.34,382248416.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,-0.7023843950446029,0.28639,100.0,35.645152064318225
DLR,"Digital Realty Trust, Inc.",180.9,63279624192.0,Real Estate,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.171,0.55158,0.04448528298566689,0.00018999999,2.9632905263157894,
NVST,Envista Holdings Corporation,25.29,4158339840.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.15,0.55021,0.016237916256783953,0.00555,6.0214289333333335,1.7124093982533617
SMTK,"SmartKem, Inc.",0.2501,1965735.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.80899,0.0,0.13849,100.0,-20.513734003167375
YSXT,"YSX Tech. Co., Ltd",1.45,40429628.0,Industrials,Unknown,70,Fail,"FAIL_MCAP,FAIL_GM,FAIL_GM_TREND",0.202,0.099630006,0.15591727016086632,0.59714,0.3418199158415841,5.358669478908476
DASH,"DoorDash, Inc.",166.585,72368922624.0,Consumer Cyclical,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.377,0.51826,0.08044665334421512,0.0058,2.0842927055702916,5.18109988250429
BIAF,"bioAffinity Technologies, Inc.",2.21,9942147.0,Healthcare,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",-0.278,0.31405002,-2.9844625490708996,0.03151,-3.5971223021582728,-13.170182513850012
BRN,"Barnwell Industries, Inc.",1.0891,13685973.0,Energy,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC",-0.302,0.31721002,-1.6882395073640382,0.49356997,-3.3112582781456954,-0.2721938846097184
CDW,CDW Corporation,117.855,15342020608.0,Technology,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.063,0.21733,0.1590380351116211,0.00459,2.3149457142857144,2.4097092012871335
BCAL,California BanCorp,17.52,567966592.0,Financial Services,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG",0.019,0.0,,0.23677999,4.777747894736843,3.0
